Adjusted Time,Pack Power
91.3,11.64
91.35,11.178
91.4,10.227
91.45,9.76
91.5,8.347
91.55,4.96
91.6,2.5
91.65,0
91.7,-0.503
91.75,0
91.8,0
91.85,0
91.9,-0.508
91.95,-0.508
92,1.014
92.05,3.521
92.1,5.988
92.15,9.386
92.2,11.784
92.25,13.72
92.3,16.038
92.35,18.164
92.4,19.866
92.45,20.724
92.5,21.105
92.55,21.105
92.6,20.636
92.65,18.88
92.7,18.447
92.75,19.352
92.8,20.253
92.85,20.68
92.9,21.62
92.95,22.09
93,22.56
93.05,21.949
93.1,21.482
93.15,21.105
93.2,21.105
93.25,21.105
93.3,21.528
93.35,22.883
93.4,22.416
93.45,21.436
93.5,20.97
93.55,21.902
93.6,21.528
93.65,20.253
93.7,19.311
93.75,18.76
93.8,19.188
93.85,20.167
93.9,20.636
93.95,21.06
94,18.252
94.05,13.601
94.1,9.063
94.15,4.428
94.2,2.004
94.25,0.505
94.3,0
94.35,-0.507
94.4,-1.014
94.45,-0.507
94.5,-0.507
94.55,-1.014
94.6,-1.016
94.65,-1.016
94.7,-1.016
94.75,-0.508
94.8,-0.508
94.85,-0.508
94.9,-0.508
94.95,-0.508
95,-0.508
95.05,-0.508
95.1,-0.508
95.15,-0.508
95.2,-0.508
95.25,-0.508
95.3,-0.508
95.35,-0.508
95.4,-0.508
95.45,-0.508
95.5,-0.508
95.55,-0.508
95.6,0
95.65,1.016
95.7,2.028
95.75,3.521
95.8,4.5
95.85,5.964
95.9,6.435
95.95,6.93
96,6.93
96.05,7.425
96.1,7.904
96.15,7.41
96.2,7.41
96.25,7.41
96.3,7.41
96.35,6.916
96.4,4.96
96.45,1
96.5,-0.504
96.55,-0.507
96.6,0
96.65,-0.509
96.7,-0.508
96.75,-0.508
96.8,-0.508
96.85,-0.508
96.9,-0.508
96.95,-0.508
97,-0.508
97.05,-0.508
97.1,0
97.15,1.521
97.2,2.525
97.25,4.016
97.3,5.511
97.35,7
97.4,8.466
97.45,9.367
97.5,9.82
97.55,8.838
97.6,10.248
97.65,12.558
97.7,13.949
97.75,13.978
97.8,14.007
97.85,13.524
97.9,13.524
97.95,13.068
98,13.068
98.05,13.068
98.1,13.041
98.15,13.552
98.2,13.552
98.25,14.036
98.3,13.552
98.35,12.61
98.4,11.664
98.45,11.664
98.5,11.178
98.55,10.714
98.6,10.248
98.65,9.76
98.7,9.78
98.75,9.76
98.8,9.76
98.85,9.78
98.9,10.269
98.95,11.712
99,12.662
99.05,12.61
99.1,12.584
99.15,12.1
99.2,12.1
99.25,12.1
99.3,13.468
99.35,16.252
99.4,17.612
99.45,17.136
99.5,16.66
99.55,17.1
99.6,17.575
99.65,17.575
99.7,18.05
99.75,18.05
99.8,17.575
99.85,17.1
99.9,17.064
99.95,17.064
100,16.59
100.05,15.642
100.1,12.428
100.15,6.331
100.2,1.984
100.25,0
100.3,-1.014
100.35,-1.014
100.4,-1.014
100.45,-0.507
100.5,-0.507
100.55,-0.508
100.6,-1.016
100.65,-1.016
100.7,-1.016
100.75,-1.014
100.8,-1.014
100.85,-0.508
100.9,-0.508
100.95,-0.508
101,-0.508
101.05,-0.508
101.1,-0.508
101.15,-0.508
101.2,-0.508
101.25,-0.508
101.3,-1.016
101.35,-1.016
101.4,-0.508
101.45,-0.508
101.5,-0.508
101.55,-0.508
101.6,-0.508
101.65,-0.508
101.7,-0.508
101.75,-0.508
101.8,-0.508
101.85,-0.508
101.9,-0.509
101.95,-0.509
102,-0.509
102.05,-0.509
102.1,-0.509
102.15,-0.509
102.2,-0.509
102.25,-0.509
102.3,-0.508
102.35,-0.508
102.4,-0.508
102.45,-0.509
102.5,-0.509
102.55,-0.509
102.6,-0.509
102.65,-0.509
102.7,-0.509
102.75,-0.509
102.8,-0.509
102.85,-0.509
102.9,-0.509
102.95,-0.509
103,0
103.05,1.518
103.1,2.02
103.15,2.02
103.2,2.52
103.25,3.521
103.3,4.016
103.35,4.008
103.4,4.008
103.45,4.008
103.5,4.509
103.55,4.509
103.6,4.5
103.65,5
103.7,5
103.75,5.489
103.8,5.988
103.85,5.988
103.9,6.487
103.95,6.972
104,6.958
104.05,6.944
104.1,6.944
104.15,6.461
104.2,6.461
104.25,6.461
104.3,6.461
104.35,6.461
104.4,5.964
104.45,5.964
104.5,5.478
104.55,5.478
104.6,5.478
104.65,5.478
104.7,5.976
104.75,5.976
104.8,5.964
104.85,5.952
104.9,6.93
104.95,7.888
105,8.856
105.05,9.329
105.1,10.311
105.15,11.27
105.2,11.736
105.25,11.178
105.3,11.178
105.35,11.664
105.4,11.664
105.45,12.15
105.5,12.15
105.55,11.664
105.6,11.664
105.65,11.664
105.7,11.664
105.75,11.664
105.8,11.178
105.85,11.178
105.9,11.178
105.95,11.178
106,11.178
106.05,10.714
106.1,9.253
106.15,7.32
106.2,4.428
106.25,0.996
106.3,-0.503
106.35,0
106.4,0
106.45,-0.508
106.5,-0.508
106.55,-0.508
106.6,-0.508
106.65,-0.508
106.7,-0.508
106.75,-0.509
106.8,-0.509
106.85,-0.508
106.9,-0.508
106.95,-0.508
107,-0.508
107.05,-0.509
107.1,-0.509
107.15,-0.509
107.2,-0.509
107.25,-0.509
107.3,-0.509
107.35,-0.509
107.4,0.508
107.45,2.53
107.5,4.024
107.55,4.491
107.6,5.456
107.65,7.41
107.7,8.381
107.75,8.856
107.8,8.856
107.85,8.856
107.9,9.329
107.95,10.29
108,11.736
108.05,12.662
108.1,13.122
108.15,13.095
108.2,13.068
108.25,13.068
108.3,14.007
108.35,14.911
108.4,15.84
108.45,15.807
108.5,15.774
108.55,15.774
108.6,15.774
108.65,15.807
108.7,16.286
108.75,16.73
108.8,16.73
108.85,17.208
108.9,17.208
108.95,17.208
109,17.208
109.05,17.208
109.1,16.695
109.15,16.695
109.2,16.184
109.25,16.184
109.3,16.184
109.35,15.642
109.4,15.642
109.45,15.675
109.5,14.31
109.55,11.52
109.6,7.29
109.65,1.491
109.7,-1.006
109.75,-1.014
109.8,-1.018
109.85,-1.016
109.9,-1.016
109.95,-1.016
110,-1.016
110.05,-1.016
110.1,-1.018
110.15,-1.016
110.2,-1.016
110.25,-1.016
110.3,-1.016
110.35,-1.016
110.4,-1.016
110.45,-1.016
110.5,-1.016
110.55,-0.508
110.6,-0.508
110.65,-0.508
110.7,-1.016
110.75,-0.508
110.8,-0.508
110.85,-0.508
110.9,-0.508
110.95,-0.508
111,-0.508
111.05,-0.508
111.1,-0.508
111.15,-0.508
111.2,-0.508
111.25,-0.508
111.3,-0.509
111.35,-0.508
111.4,-0.508
111.45,-0.508
111.5,-0.508
111.55,-0.508
111.6,-0.508
111.65,-0.508
111.7,-0.508
111.75,-0.508
111.8,-0.508
111.85,-0.508
111.9,-0.508
111.95,-0.508
112,-0.508
112.05,-0.508
112.1,-0.508
112.15,0
112.2,0
112.25,0
112.3,0
112.35,0
112.4,0
112.45,0
112.5,0
112.55,0
112.6,0
112.65,0
112.7,0
112.75,0
112.8,0.508
112.85,2.028
112.9,3.036
112.95,3.03
113,3.024
113.05,4.024
113.1,4.016
113.15,4.008
113.2,3.514
113.25,3.018
113.3,2.52
113.35,2.52
113.4,4.024
113.45,7
113.5,8.449
113.55,8.874
113.6,9.348
113.65,8.856
113.7,9.348
113.75,10.332
113.8,11.293
113.85,11.224
113.9,12.61
113.95,14.43
114,15.807
114.05,15.774
114.1,16.218
114.15,16.73
114.2,17.649
114.25,18.525
114.3,19.393
114.35,20.68
114.4,21.06
114.45,21.482
114.5,22.368
114.55,23.25
114.6,23.715
114.65,23.25
114.7,23.715
114.75,24.128
114.8,24.076
114.85,23.562
114.9,23.1
114.95,22.176
115,21.808
115.05,21.482
115.1,21.06
115.15,20.97
115.2,20.925
115.25,21.39
115.3,21.855
115.35,22.368
115.4,22.368
115.45,21.902
115.5,21.436
115.55,21.436
115.6,21.015
115.65,20.167
115.7,19.74
115.75,19.74
115.8,19.74
115.85,18.8
115.9,15.136
115.95,8.16
116,3.423
116.05,0
116.1,-1.518
116.15,-1.012
116.2,-1.012
116.25,-1.012
116.3,-1.012
116.35,-1.012
116.4,-1.012
116.45,-0.507
116.5,-0.507
116.55,-1.014
116.6,2.024
116.65,7.545
116.7,9.018
116.75,5.976
116.8,3.976
116.85,2.988
116.9,2.495
116.95,4
117,4.491
117.05,5.478
117.1,5.964
117.15,5.952
117.2,6.435
117.25,6.93
117.3,7.888
117.35,9.329
117.4,9.78
117.45,9.78
117.5,10.269
117.55,10.269
117.6,10.29
117.65,9.78
117.7,9.31
117.75,9.31
117.8,9.31
117.85,8.802
117.9,8.802
117.95,8.802
118,8.784
118.05,8.784
118.1,8.784
118.15,8.766
118.2,8.766
118.25,9.272
118.3,10.248
118.35,11.712
118.4,13.149
118.45,14.036
118.5,14.46
118.55,14.911
118.6,14.911
118.65,14.43
118.7,13.92
118.75,13.92
118.8,13.891
118.85,13.384
118.9,13.384
118.95,13.891
119,14.37
119.05,14.849
119.1,15.328
119.15,14.88
119.2,14.88
119.25,14.88
119.3,10.626
119.35,2.435
119.4,-1.482
119.45,-1.006
119.5,-1.016
119.55,-1.014
119.6,-1.014
119.65,-1.014
119.7,-1.014
119.75,-1.014
119.8,-0.508
119.85,-0.507
119.9,-1.014
119.95,-1.014
120,-1.016
120.05,-1.016
120.1,-1.016
120.15,-1.014
120.2,-1.014
120.25,-1.016
120.3,-1.016
120.35,-1.016
120.4,-1.016
120.45,-1.016
120.5,-1.016
120.55,-1.016
120.6,-1.016
120.65,-1.016
120.7,-1.016
120.75,-1.016
120.8,-1.016
120.85,-1.016
120.9,-1.016
120.95,-1.016
121,-1.016
121.05,-0.508
121.1,-0.508
121.15,-0.508
121.2,-0.508
121.25,-0.508
121.3,-0.508
121.35,-0.508
121.4,-0.508
121.45,-0.507
121.5,-0.507
121.55,-0.507
121.6,-0.508
121.65,-0.508
121.7,-0.508
121.75,-0.508
121.8,-0.508
121.85,-0.508
121.9,-0.508
121.95,-0.508
122,-0.508
122.05,-0.508
122.1,0
122.15,0
122.2,0
122.25,0
122.3,0
122.35,0
122.4,0
122.45,0
122.5,0
122.55,0
122.6,0
122.65,0
122.7,1.014
122.75,2.54
122.8,4.04
122.85,5
122.9,5.467
122.95,5.467
123,6.958
123.05,9.94
123.1,10.89
123.15,10.824
123.2,10.78
123.25,11.27
123.3,11.736
123.35,11.664
123.4,11.664
123.45,12.15
123.5,11.664
123.55,10.67
123.6,10.67
123.65,12.15
123.7,13.122
123.75,14.036
123.8,14.942
123.85,16.388
123.9,16.835
123.95,15.807
124,15.741
124.05,17.064
124.1,17.575
124.15,16.73
124.2,16.286
124.25,16.66
124.3,17.1
124.35,17.1
124.4,17.1
124.45,17.1
124.5,17.1
124.55,17.575
124.6,17.064
124.65,17.064
124.7,15.232
124.75,12.454
124.8,8.245
124.85,1.972
124.9,-0.998
124.95,-0.505
125,0
125.05,-0.507
125.1,-0.506
125.15,-0.505
125.2,-0.505
125.25,-0.506
125.3,-0.507
125.35,-0.507
125.4,-0.507
125.45,-0.507
125.5,-0.507
125.55,-0.507
125.6,-0.507
125.65,-0.507
125.7,0
125.75,0
125.8,-0.507
125.85,-0.507
125.9,0.506
125.95,1.518
126,1.515
126.05,1.008
126.1,0.504
126.15,0
126.2,0
126.25,0
126.3,0
126.35,0
126.4,0
126.45,0
126.5,0
126.55,0
126.6,1.012
126.65,3.018
126.7,3.514
126.75,2.515
126.8,2.51
126.85,4.008
126.9,4
126.95,3
127,3
127.05,4
127.1,4.5
127.15,4.491
127.2,4.491
127.25,4.5
127.3,3.507
127.35,2.515
127.4,1.512
127.45,1.512
127.5,1.01
127.55,0
127.6,0
127.65,0
127.7,0
127.75,0
127.8,0.507
127.85,2.024
127.9,3.03
127.95,4.518
128,5.489
128.05,7.425
128.1,7.888
128.15,8.381
128.2,8.381
128.25,7.888
128.3,8.856
128.35,10.311
128.4,10.78
128.45,10.269
128.5,9.78
128.55,8.33
128.6,7.856
128.65,8.364
128.7,7.38
128.75,5.412
128.8,4.437
128.85,3.968
128.9,3.486
128.95,3
129,2.51
129.05,1.512
129.1,2.012
129.15,3.006
129.2,4.491
129.25,6.958
129.3,7.936
129.35,6.93
129.4,7.425
129.45,8.892
129.5,10.78
129.55,13.608
129.6,14.49
129.65,14.43
129.7,14.4
129.75,14.818
129.8,16.252
129.85,18.202
129.9,20.034
129.95,20.9
130,21.24
130.05,21.574
130.1,21.528
130.15,21.482
130.2,21.436
130.25,21.902
130.3,22.368
130.35,22.736
130.4,22.736
130.45,23.15
130.5,23.613
130.55,24.024
130.6,24.894
130.65,25.816
130.7,26.22
130.75,25.704
130.8,26.106
130.85,26.963
130.9,26.904
130.95,26.904
131,27.3
131.05,27.694
131.1,28.602
131.15,28.928
131.2,29.38
131.25,29.315
131.3,30.15
131.35,30.6
131.4,31.43
131.45,31.808
131.5,32.184
131.55,33.004
131.6,32.93
131.65,32.856
131.7,32.339
131.75,32.339
131.8,29.436
131.85,25.256
131.9,16.812
131.95,3.451
132,-2.52
132.05,-2.012
132.1,-1.512
132.15,-1.01
132.2,-1.012
132.25,-1.515
132.3,-1.515
132.35,-1.01
132.4,-1.01
132.45,-0.506
132.5,-0.506
132.55,-1.012
132.6,-1.01
132.65,-1.012
132.7,-1.012
132.75,-0.506
132.8,-0.506
132.85,-1.012
132.9,-1.012
132.95,-1.012
133,-1.012
133.05,-1.012
133.1,-1.012
133.15,-1.012
133.2,-1.012
133.25,-1.012
133.3,-1.012
133.35,-1.012
133.4,-1.012
133.45,-0.506
133.5,-0.506
133.55,-0.506
133.6,-0.506
133.65,-0.506
133.7,-0.506
133.75,-1.012
133.8,-1.012
133.85,-0.506
133.9,-0.506
133.95,-0.506
134,-0.506
134.05,-0.506
134.1,0
134.15,1.509
134.2,1.509
134.25,0
134.3,-0.507
134.35,-0.506
134.4,-0.506
134.45,-0.506
134.5,-0.506
134.55,-0.506
134.6,1.012
134.65,3.036
134.7,4.527
134.75,5.976
134.8,7.41
134.85,8.856
134.9,10.29
134.95,11.688
135,12.61
135.05,13.58
135.1,14.007
135.15,13.978
135.2,13.949
135.25,14.4
135.3,14.43
135.35,13.949
135.4,13.978
135.45,13.978
135.5,13.978
135.55,13.496
135.6,13.014
135.65,12.506
135.7,12.05
135.75,10.67
135.8,6.888
135.85,1.004
135.9,-1.518
135.95,-1.01
136,-0.505
136.05,0
136.1,0
136.15,-0.506
136.2,-0.506
136.25,-0.505
136.3,-0.505
136.35,-0.506
136.4,0.505
136.45,1.512
136.5,2.515
136.55,3.507
136.6,4
136.65,4.5
136.7,5.964
136.75,8.381
136.8,9.8
136.85,10.758
136.9,11.201
136.95,12.15
137,13.041
137.05,14.43
137.1,14.849
137.15,14.818
137.2,14.818
137.25,14.818
137.3,14.818
137.35,15.296
137.4,14.37
137.45,13.014
137.5,12.075
137.55,12.1
137.6,11.616
137.65,11.616
137.7,11.616
137.75,11.616
137.8,11.132
137.85,10.164
137.9,9.234
137.95,8.313
138,7.84
138.05,7.365
138.1,8.33
138.15,9.78
138.2,10.248
138.25,9.76
138.3,9.76
138.35,10.227
138.4,11.201
138.45,13.122
138.5,14.036
138.55,13.92
138.6,13.891
138.65,13.412
138.7,13.891
138.75,15.296
138.8,15.296
138.85,14.849
138.9,14.818
138.95,15.296
139,14.818
139.05,13.891
139.1,12.987
139.15,11.616
139.2,10.206
139.25,7.808
139.3,4.93
139.35,1.002
139.4,-0.505
139.45,-0.504
139.5,-0.504
139.55,-0.505
139.6,-0.505
139.65,-0.506
139.7,-0.506
139.75,-0.505
139.8,-0.505
139.85,-0.505
139.9,-0.505
139.95,-0.505
140,-0.505
140.05,-0.505
140.1,0
140.15,0
140.2,0
140.25,0
140.3,0
140.35,0
140.4,0
140.45,0
140.5,0
140.55,0
140.6,0
140.65,0
140.7,0
140.75,0.505
140.8,0.505
140.85,0.505
140.9,0.504
140.95,1.506
141,1.006
141.05,0
141.1,0
141.15,1.012
141.2,1.01
141.25,0.505
141.3,0.505
141.35,1.515
141.4,2.02
141.45,2.012
141.5,2.505
141.55,2.994
141.6,3.486
141.65,3.486
141.7,3.984
141.75,3.984
141.8,3.984
141.85,3.984
141.9,4.482
141.95,4.97
142,5.456
142.05,5.456
142.1,5.952
142.15,6.448
142.2,7.425
142.25,8.415
142.3,9.367
142.35,9.82
142.4,9.8
142.45,10.269
142.5,10.248
142.55,10.248
142.6,10.248
142.65,10.714
142.7,11.201
142.75,11.178
142.8,11.178
142.85,11.178
142.9,11.178
142.95,11.178
143,11.664
143.05,11.64
143.1,12.125
143.15,12.125
143.2,12.125
143.25,12.1
143.3,12.1
143.35,12.1
143.4,12.1
143.45,12.1
143.5,12.075
143.55,12.558
143.6,12.532
143.65,12.532
143.7,12.532
143.75,12.532
143.8,12.532
143.85,12.05
143.9,8.712
143.95,2.445
144,0
144.05,0
144.1,0
144.15,0
144.2,-0.505
144.25,0
144.3,0
144.35,0
144.4,0
144.45,0
144.5,0
144.55,0
144.6,0
144.65,0
144.7,0
144.75,0
144.8,0
144.85,0
144.9,0
144.95,0
145,0.504
145.05,1.01
145.1,1.515
145.15,2.012
145.2,2.515
145.25,2.008
145.3,2.008
145.35,2.505
145.4,3.006
145.45,3.5
145.5,4
145.55,4.491
145.6,4.491
145.65,3.992
145.7,3.992
145.75,3.493
145.8,3.493
145.85,3.992
145.9,3.992
145.95,4.98
146,6.944
146.05,9.82
146.1,11.712
146.15,12.15
146.2,12.61
146.25,13.58
146.3,14.942
146.35,16.73
146.4,18.05
146.45,19.393
146.5,19.866
146.55,19.393
146.6,19.393
146.65,19.824
146.7,20.253
146.75,20.253
146.8,20.724
146.85,21.105
146.9,21.528
146.95,22.416
147,23.2
147.05,24.84
147.1,26.106
147.15,27.816
147.2,29.056
147.25,29.38
147.3,30.668
147.35,31.43
147.4,32.631
147.45,33.3
147.5,33.668
147.55,33.592
147.6,34.034
147.65,34.839
147.7,34.76
147.75,35.12
147.8,35.478
147.85,36.271
147.9,37.06
147.95,37.758
148,38.104
148.05,38.88
148.1,39.221
148.15,38.359
148.2,30.36
148.25,14.624
148.3,6.136
148.35,3.872
148.4,1.482
148.45,0
148.5,-1.008
148.55,-1.006
148.6,-1.006
148.65,-1.004
148.7,-0.503
148.75,-0.504
148.8,-0.504
148.85,-1.008
148.9,-1.008
148.95,-1.008
149,-1.008
149.05,-1.008
149.1,-1.008
149.15,-1.008
149.2,-1.008
149.25,-1.008
149.3,-1.008
149.35,-1.008
149.4,-1.008
149.45,-1.01
149.5,-1.01
149.55,-1.01
149.6,-1.01
149.65,-1.01
149.7,-1.01
149.75,-1.01
149.8,-1.01
149.85,-1.01
149.9,-1.01
149.95,-1.01
150,-1.01
150.05,-1.01
150.1,-1.01
150.15,-1.01
150.2,-0.505
150.25,-0.505
150.3,-0.505
150.35,-0.505
150.4,-0.505
150.45,-0.505
150.5,-0.505
150.55,-0.506
150.6,-0.506
150.65,-0.505
150.7,-1.01
150.75,-0.505
150.8,-0.505
150.85,-0.505
150.9,-0.505
150.95,-0.506
151,0
151.05,1.518
151.1,2.016
151.15,2.008
151.2,1.509
151.25,0
151.3,-1.012
151.35,-0.506
151.4,-0.506
151.45,0
151.5,0
151.55,-0.506
151.6,-0.506
151.65,-0.506
151.7,-0.506
151.75,-0.506
151.8,-0.506
151.85,-0.506
151.9,-0.506
151.95,-0.506
152,-0.506
152.05,-0.506
152.1,-0.506
152.15,-0.506
152.2,-0.506
152.25,-0.506
152.3,-0.506
152.35,-0.506
152.4,-0.506
152.45,-0.506
152.5,-0.506
152.55,-0.506
152.6,-0.506
152.65,-0.506
152.7,-0.506
152.75,-0.506
152.8,-0.506
152.85,-0.506
152.9,-0.506
152.95,-0.506
153,-0.506
153.05,-0.506
153.1,-0.506
153.15,-0.506
153.2,0
153.25,0
153.3,0
153.35,0
153.4,0
153.45,0
153.5,0.505
153.55,1.509
153.6,3.012
153.65,4.527
153.7,5.02
153.75,4.491
153.8,4.482
153.85,4.482
153.9,4.482
153.95,4.482
154,4.491
154.05,3.992
154.1,3.992
154.15,4.491
154.2,4.98
154.25,5.964
154.3,6.93
154.35,7.888
154.4,8.364
154.45,8.364
154.5,8.364
154.55,8.838
154.6,9.31
154.65,9.78
154.7,9.76
154.75,10.248
154.8,10.714
154.85,11.201
154.9,11.201
154.95,11.664
155,11.664
155.05,11.664
155.1,11.664
155.15,11.664
155.2,11.64
155.25,11.155
155.3,11.64
155.35,12.125
155.4,12.61
155.45,12.61
155.5,12.61
155.55,12.61
155.6,12.1
155.65,12.075
155.7,12.075
155.75,12.1
155.8,11.616
155.85,11.616
155.9,11.616
155.95,11.64
156,8.33
156.05,1.996
156.1,-0.504
156.15,-0.504
156.2,-0.505
156.25,-0.505
156.3,-0.506
156.35,-0.506
156.4,-0.506
156.45,-0.506
156.5,1.008
156.55,4
156.6,4.98
156.65,5.489
156.7,5.976
156.75,6.448
156.8,7.395
156.85,9.329
156.9,10.269
156.95,9.76
157,9.74
157.05,9.74
157.1,10.248
157.15,10.248
157.2,10.248
157.25,9.76
157.3,9.76
157.35,9.76
157.4,9.76
157.45,9.76
157.5,9.76
157.55,10.248
157.6,10.714
157.65,10.736
157.7,10.248
157.75,10.248
157.8,9.272
157.85,8.296
157.9,7.335
157.95,6.37
158,5.904
158.05,5.928
158.1,5.94
158.15,5.928
158.2,5.928
158.25,5.94
158.3,3.968
158.35,0.498
158.4,-1.002
158.45,-0.505
158.5,-0.506
158.55,-0.506
158.6,-0.506
158.65,-0.505
158.7,-0.505
158.75,-0.505
158.8,-0.506
158.85,-0.505
158.9,-0.506
158.95,-0.506
159,0
159.05,-0.506
159.1,-0.506
159.15,0
159.2,0
159.25,0
159.3,0
159.35,0
159.4,0
159.45,0
159.5,0
159.55,0
159.6,0
159.65,0
159.7,0
159.75,0
159.8,0
159.85,0
159.9,0
159.95,0.506
160,1.01
160.05,1.008
160.1,1.006
160.15,0
160.2,0
160.25,0
160.3,1.01
160.35,2.008
160.4,3.5
160.45,5.964
160.5,6.93
160.55,6.448
160.6,6.448
160.65,6.435
160.7,6.448
160.75,5.456
160.8,5.456
160.85,4.96
160.9,4.473
160.95,3.976
161,2.994
161.05,2.008
161.1,2.012
161.15,3.012
161.2,4.008
161.25,6
161.3,6.461
161.35,6.93
161.4,7.41
161.45,7.395
161.5,7.872
161.55,7.872
161.6,8.347
161.65,9.31
161.7,9.31
161.75,9.31
161.8,9.31
161.85,8.82
161.9,8.838
161.95,8.82
162,9.31
162.05,9.31
162.1,9.31
162.15,9.31
162.2,9.291
162.25,9.78
162.3,9.78
162.35,9.78
162.4,9.78
162.45,9.78
162.5,9.78
162.55,9.76
162.6,9.76
162.65,10.248
162.7,10.248
162.75,10.248
162.8,9.76
162.85,9.291
162.9,8.802
162.95,8.33
163,8.347
163.05,8.838
163.1,8.838
163.15,8.838
163.2,7.872
163.25,6.409
163.3,5.916
163.35,5.928
163.4,5.94
163.45,5.445
163.5,4.95
163.55,4.96
163.6,2.988
163.65,0.502
163.7,-0.504
163.75,0
163.8,0
163.85,0
163.9,0
163.95,0
164,0
164.05,0
164.1,0
164.15,0
164.2,0
164.25,0
164.3,0
164.35,0
164.4,0
164.45,0
164.5,0
164.55,0
164.6,0
164.65,0
164.7,0
164.75,0
164.8,0
164.85,0
164.9,0.506
164.95,2.024
165,3.024
165.05,4.008
165.1,5
165.15,5.976
165.2,6.958
165.25,8.432
165.3,8.892
165.35,8.856
165.4,8.838
165.45,8.838
165.5,8.838
165.55,8.364
165.6,8.364
165.65,8.347
165.7,8.347
165.75,8.347
165.8,8.347
165.85,8.347
165.9,8.347
165.95,8.347
166,7.84
166.05,7.35
166.1,6.86
166.15,6.383
166.2,5.904
166.25,4.94
166.3,4.464
166.35,3.984
166.4,3.493
166.45,2.994
166.5,2.004
166.55,0.505
166.6,0
166.65,0
166.7,1.515
166.75,3.542
166.8,5.522
166.85,6.448
166.9,7.41
166.95,7.888
167,8.838
167.05,9.291
167.1,9.76
167.15,10.248
167.2,10.248
167.25,9.78
167.3,9.78
167.35,9.78
167.4,9.78
167.45,9.291
167.5,8.802
167.55,8.33
167.6,7.856
167.65,7.856
167.7,7.395
167.75,5.952
167.8,4.482
167.85,3.493
167.9,3
167.95,3.5
168,3.5
168.05,3.5
168.1,3.493
168.15,3.493
168.2,3.493
168.25,3.5
168.3,3.5
168.35,4.5
168.4,4.98
168.45,5.456
168.5,5.456
168.55,5.456
168.6,5.952
168.65,6.448
168.7,7.425
168.75,7.888
168.8,10.311
168.85,13.636
168.9,15.004
168.95,14.973
169,15.392
169.05,16.252
169.1,17.612
169.15,18.486
169.2,19.393
169.25,19.352
169.3,19.352
169.35,19.352
169.4,19.866
169.45,19.866
169.5,19.393
169.55,18.486
169.6,18.012
169.65,17.974
169.7,17.501
169.75,16.116
169.8,14.756
169.85,12.96
169.9,11.132
169.95,8.802
170,4.92
170.05,0.992
170.1,-0.499
170.15,0.503
170.2,0
170.25,-0.505
170.3,-0.505
170.35,-0.505
170.4,0
170.45,0.505
170.5,1.008
170.55,1.506
170.6,2.505
170.65,3
170.7,3
170.75,2.495
170.8,1.996
170.85,2.008
170.9,2.51
170.95,3.5
171,5.478
171.05,7.44
171.1,9.329
171.15,11.664
171.2,13.524
171.25,14.942
171.3,15.36
171.35,15.328
171.4,15.296
171.45,16.218
171.5,16.695
171.55,16.695
171.6,17.136
171.65,17.575
171.7,16.625
171.75,14.756
171.8,15.232
171.85,18.126
171.9,18.05
171.95,16.014
172,16.415
172.05,18.291
172.1,18.291
172.15,17.39
172.2,17.39
172.25,18.33
172.3,17.898
172.35,16.555
172.4,16.555
172.45,16.992
172.5,17.501
172.55,17.1
172.6,17.1
172.65,17.501
172.7,17.501
172.75,17.501
172.8,17.501
172.85,17.974
172.9,17.974
172.95,17.464
173,16.52
173.05,15.104
173.1,12.771
173.15,10.45
173.2,7.23
173.25,3.451
173.3,1
173.35,-0.503
173.4,-1.008
173.45,-1.008
173.5,-1.008
173.55,-1.008
173.6,-0.504
173.65,-0.504
173.7,-0.504
173.75,-0.505
173.8,-0.505
173.85,-1.01
173.9,-1.01
173.95,-0.505
174,-0.505
174.05,-0.505
174.1,-0.505
174.15,-0.505
174.2,-0.505
174.25,-0.505
174.3,-0.505
174.35,-0.505
174.4,1.006
174.45,3.5
174.5,7.425
174.55,11.27
174.6,13.122
174.65,13.068
174.7,13.041
174.75,13.949
174.8,13.949
174.85,14.43
174.9,14.43
174.95,13.92
175,13.468
175.05,13.041
175.1,12.558
175.15,13.041
175.2,10.143
175.25,5.335
175.3,2.455
175.35,0
175.4,-0.504
175.45,-0.504
175.5,-0.504
175.55,-0.505
175.6,-0.505
175.65,-0.505
175.7,-0.505
175.75,-0.505
175.8,-0.505
175.85,-0.505
175.9,-0.505
175.95,-0.505
176,1.006
176.05,4
176.1,5.952
176.15,7.395
176.2,9.82
176.25,12.714
176.3,14.094
176.35,14.49
176.4,14.4
176.45,13.384
176.5,13.384
176.55,14.43
176.6,14.43
176.65,14.37
176.7,15.296
176.75,16.286
176.8,16.73
176.85,17.136
176.9,18.05
176.95,18.525
177,18.486
177.05,18.447
177.1,17.974
177.15,17.612
177.2,17.136
177.25,17.136
177.3,17.136
177.35,17.136
177.4,17.1
177.45,17.538
177.5,17.501
177.55,18.012
177.6,18.012
177.65,17.028
177.7,17.028
177.75,16.992
177.8,17.86
177.85,18.291
177.9,19.188
177.95,20.124
178,20.592
178.05,20.97
178.1,22.272
178.15,24.894
178.2,27.42
178.25,29.766
178.3,31.36
178.35,31.737
178.4,32.485
178.45,33.744
178.5,34.034
178.55,34.242
178.6,34.602
178.65,35.397
178.7,35.752
178.75,36.022
178.8,36.89
178.85,37.671
178.9,38.537
178.95,38.97
179,38.88
179.05,38.27
